#Scan#,Adduct,CAS_Number,Charge,Compound_Name,Compound_Source,Data_Collector,ExactMass,FileScanUniqueID,INCHI,INCHI_AUX,Instrument,IonMode,Ion_Source,LibMZ,LibraryName,LibraryQualityString,Library_Class,MQScore,MZErrorPPM,MassDiff,NumberHits,Organism,PI,Precursor_MZ,Pubmed_ID,RT_Query,SharedPeaks,Smiles,SpecCharge,SpecMZ,SpectrumFile,SpectrumID,TIC_Query,UpdateWorkflowName,tags,internalFilename,Important_DOM,Important_Org
6980,M+H,0,1,(Methylenecyclopropyl)acetyl-L-carnitine,Isolated,NIST,0,spectra/specs_ms.mgf6980,N/A,N/A,IT-FT/ion trap with FTMS,Positive,ESI,256.154,lib-00052.mgf,Bronze,3,0.903829,70310.4,18.0103,1,NIST17,NIST,256.154,N/A,0,6,N/A,1,274.165,specs_ms.mgf,CCMSLIB00003578497,100445,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
8428,M+H,0,1,(Methylenecyclopropyl)acetyl-L-carnitine,Isolated,NIST,0,spectra/specs_ms.mgf8428,N/A,N/A,HCD,Positive,ESI,256.154,lib-00052.mgf,Bronze,3,0.912564,70310.8,18.0104,1,NIST17,NIST,256.154,N/A,0,6,N/A,1,274.165,specs_ms.mgf,CCMSLIB00003578487,399468,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
8434,M+H,0,1,(Methylenecyclopropyl)acetyl-L-carnitine,Isolated,NIST,0,spectra/specs_ms.mgf8434,N/A,N/A,IT-FT/ion trap with FTMS,Positive,ESI,256.154,lib-00052.mgf,Bronze,3,0.809084,140464,35.9804,1,NIST17,NIST,256.154,N/A,0,5,N/A,1,292.135,specs_ms.mgf,CCMSLIB00003578497,591424,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1202,M+H,23635145,1,(S)-Perillic acid,Isolated,NIST,0,spectra/specs_ms.mgf1202,N/A,N/A,HCD,Positive,ESI,167.107,lib-00036.mgf,Bronze,3,0.901553,71808.5,11.9997,1,NIST14,NIST,167.107,N/A,0,6,N/A,1,179.107,specs_ms.mgf,CCMSLIB00000267188,2410000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
2705,M+H,23635145,1,(S)-Perillic acid,Isolated,NIST,0,spectra/specs_ms.mgf2705,N/A,N/A,HCD,Positive,ESI,167.107,lib-00036.mgf,Bronze,3,0.89281,71808.5,11.9997,1,NIST14,NIST,167.107,N/A,0,6,N/A,1,179.107,specs_ms.mgf,CCMSLIB00000267188,2230000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
2742,M+H-H2O,2325102,1,"(S,S)-(-)-Hydrobenzoin",Isolated,NIST,0,spectra/specs_ms.mgf2742,"InChI=1S/C14H14O2/c15-13(11-7-3-1-4-8-11)14(16)12-9-5-2-6-10-12/h1-10,13-16H/t13-,14-/m0/s1",N/A,IT-FT/ion trap with FTMS,Positive,ESI,197.096,lib-00052.mgf,Bronze,3,0.865911,127111,25.0531,1,NIST17,NIST,197.096,N/A,0,4,C1=CC=C(C=C1)C(C(C2=CC=CC=C2)O)O,1,222.149,specs_ms.mgf,CCMSLIB00003653493,277983,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
8279,M+H,,1,(Z)-N-hexadec-9-enoyl-L-phenylalanine,Isolated,Leonie PELLISSIER,401.293,spectra/specs_ms.mgf8279,"InChI=1S/C25H39NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-17-20-24(27)26-23(25(28)29)21-22-18-15-14-16-19-22/h7-8,14-16,18-19,23H,2-6,9-13,17,20-21H2,1H3,(H,26,27)(H,28,29)/b8-7-/t23-/m0/s1",,Orbitrap,Positive,LC-ESI,402.301,lib-00013.mgf,Bronze,3,0.952717,138772,55.8281,1,GNPS-LIBRARY,Veronique EPARVIER,402.301,,0,4,O=C(N[C@@H](CC1=CC=CC=C1)C(O)=O)CCCCCCC/C=C\CCCCCC,1,458.129,specs_ms.mgf,CCMSLIB00004684204,3010000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
9815,M+H,51937009,1,"(Z,E)-Tetradeca-9,12-dienol",Isolated,NIST,0,spectra/specs_ms.mgf9815,N/A,N/A,HCD,Positive,ESI,211.206,lib-00048.mgf,Bronze,3,0.834599,118465,25.0204,1,NIST14,NIST,211.206,N/A,0,5,N/A,1,186.185,specs_ms.mgf,CCMSLIB00000280128,236823,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
9582,M+H-H2O,779974899,1,.alpha.-(Ethylamino)pentiophenone,Isolated,NIST,0,spectra/specs_ms.mgf9582,"InChI=1S/C13H19NO/c1-3-8-12(14-4-2)13(15)11-9-6-5-7-10-11/h5-7,9-10,12,14H,3-4,8H2,1-2H3",N/A,HCD,Positive,ESI,188.143,lib-00052.mgf,Bronze,3,0.904125,74486.3,14.0141,1,NIST17,NIST,188.143,N/A,0,4,CCCC(C(=O)C1=CC=CC=C1)NCC,1,174.129,specs_ms.mgf,CCMSLIB00003548369,84956.8,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
5547,M+H-H2O,515695,1,.alpha.-Bisabolol,Isolated,NIST,0,spectra/specs_ms.mgf5547,"InChI=1S/C15H26O/c1-12(2)6-5-11-15(4,16)14-9-7-13(3)8-10-14/h6-7,14,16H,5,8-11H2,1-4H3",N/A,HCD,Positive,ESI,205.195,lib-00052.mgf,Bronze,3,0.978048,0.520536,0.000106812,1,NIST17,NIST,205.195,N/A,0,8,CC1=CCC(CC1)C(C)(CCC=C(C)C)O,1,205.195,specs_ms.mgf,CCMSLIB00003717973,1430000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
7736,M+H,10016203,1,.alpha.-Cyclodextrin,Isolated,NIST,0,spectra/specs_ms.mgf7736,"InChI=1S/C36H60O30/c37-1-7-25-13(43)19(49)31(55-7)62-26-8(2-38)57-33(21(51)15(26)45)64-28-10(4-40)59-35(23(53)17(28)47)66-30-12(6-42)60-36(24(54)18(30)48)65-29-11(5-41)58-34(22(52)16(29)46)63-27-9(3-39)56-32(61-25)20(50)14(27)44/h7-54H,1-6H2/t7-,8-,9-,10-,11-,12-,13-,14-,15-,16-,17-,18-,19-,20-,21-,22-,23-,24-,25-,26-,27-,28-,29-,30-,31-,32-,33-,34-,35-,36-/m1/s1",N/A,HCD,Positive,ESI,973.324,lib-00052.mgf,Bronze,3,0.964361,0.815203,972.318,1,NIST17,NIST,973.324,N/A,0,12,C(C1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(O2)C(C7O)O)CO)CO)CO)CO)CO)O)O)O,2,973.325,specs_ms.mgf,CCMSLIB00003571043,1660000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
7737,M+H,10016203,1,.alpha.-Cyclodextrin,Isolated,NIST,0,spectra/specs_ms.mgf7737,"InChI=1S/C36H60O30/c37-1-7-25-13(43)19(49)31(55-7)62-26-8(2-38)57-33(21(51)15(26)45)64-28-10(4-40)59-35(23(53)17(28)47)66-30-12(6-42)60-36(24(54)18(30)48)65-29-11(5-41)58-34(22(52)16(29)46)63-27-9(3-39)56-32(61-25)20(50)14(27)44/h7-54H,1-6H2/t7-,8-,9-,10-,11-,12-,13-,14-,15-,16-,17-,18-,19-,20-,21-,22-,23-,24-,25-,26-,27-,28-,29-,30-,31-,32-,33-,34-,35-,36-/m1/s1",N/A,HCD,Positive,ESI,973.324,lib-00052.mgf,Bronze,3,0.972316,18505.4,18.0118,1,NIST17,NIST,973.324,N/A,0,10,C(C1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(O2)C(C7O)O)CO)CO)CO)CO)CO)O)O)O,1,991.336,specs_ms.mgf,CCMSLIB00003571044,1230000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
8624,M+H,10016203,1,.alpha.-Cyclodextrin,Isolated,NIST,0,spectra/specs_ms.mgf8624,"InChI=1S/C36H60O30/c37-1-7-25-13(43)19(49)31(55-7)62-26-8(2-38)57-33(21(51)15(26)45)64-28-10(4-40)59-35(23(53)17(28)47)66-30-12(6-42)60-36(24(54)18(30)48)65-29-11(5-41)58-34(22(52)16(29)46)63-27-9(3-39)56-32(61-25)20(50)14(27)44/h7-54H,1-6H2/t7-,8-,9-,10-,11-,12-,13-,14-,15-,16-,17-,18-,19-,20-,21-,22-,23-,24-,25-,26-,27-,28-,29-,30-,31-,32-,33-,34-,35-,36-/m1/s1",N/A,HCD,Positive,ESI,973.324,lib-00052.mgf,Bronze,3,0.951048,9255.19,990.333,1,NIST17,NIST,973.324,N/A,0,10,C(C1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(O2)C(C7O)O)CO)CO)CO)CO)CO)O)O)O,2,982.333,specs_ms.mgf,CCMSLIB00003571043,837408,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
9552,M+H-2H2O,4335777,1,.alpha.-Cyclohexylmandelic acid,Isolated,NIST,0,spectra/specs_ms.mgf9552,"InChI=1S/C14H18O3/c15-13(16)14(17,11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1,3-4,7-8,12,17H,2,5-6,9-10H2,(H,15,16)",N/A,HCD,Positive,ESI,199.112,lib-00052.mgf,Bronze,3,0.917964,356953,71.0735,1,NIST17,NIST,199.112,N/A,0,4,C1CCC(CC1)C(C2=CC=CC=C2)(C(=O)O)O,1,270.185,specs_ms.mgf,CCMSLIB00003658046,592554,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1256,M+H,3790510,1,.alpha.-L-Asp-Gly,Isolated,NIST,0,spectra/specs_ms.mgf1256,"InChI=1S/C6H10N2O5/c7-3(1-4(9)10)6(13)8-2-5(11)12/h3H,1-2,7H2,(H,8,13)(H,9,10)(H,11,12)/t3-/m0/s1",N/A,IT-FT/ion trap with FTMS,Positive,ESI,191.066,lib-00052.mgf,Bronze,3,0.801061,47317.2,9.04071,1,NIST17,NIST,191.066,N/A,0,4,C(C(C(=O)NCC(=O)O)N)C(=O)O,1,200.107,specs_ms.mgf,CCMSLIB00003736315,1620000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
7603,M+H,3422397,1,.alpha.-L-Glu-L-Tyr,Isolated,NIST,0,spectra/specs_ms.mgf7603,N/A,N/A,Q-TOF,Positive,ESI,311.124,lib-00036.mgf,Bronze,3,0.846762,45047.4,14.0153,1,NIST14,NIST,311.124,N/A,0,10,N/A,1,325.139,specs_ms.mgf,CCMSLIB00000358036,3000000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
44,M+H-C4H9N,13415866,1,.alpha.-Pyrrolidinohexanophenone,Isolated,NIST,0,spectra/specs_ms.mgf44,"InChI=1S/C16H23NO/c1-2-3-11-15(17-12-7-8-13-17)16(18)14-9-5-4-6-10-14/h4-6,9-10,15H,2-3,7-8,11-13H2,1H3",N/A,IT-FT/ion trap with FTMS,Positive,ESI,175.112,lib-00052.mgf,Bronze,3,0.822838,17195.4,3.01111,1,NIST17,NIST,175.112,N/A,0,4,CCCCC(C(=O)C1=CC=CC=C1)N2CCCC2,1,178.123,specs_ms.mgf,CCMSLIB00003592011,1110000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
5016,M+H,481061,1,.alpha.-Santonin,Isolated,NIST,0,spectra/specs_ms.mgf5016,"InChI=1S/C15H18O3/c1-8-10-4-6-15(3)7-5-11(16)9(2)12(15)13(10)18-14(8)17/h5,7-8,10,13H,4,6H2,1-3H3/t8-,10-,13-,15-/m0/s1",N/A,IT-FT/ion trap with FTMS,Positive,ESI,247.133,lib-00052.mgf,Bronze,3,0.879709,198348,49.0183,1,NIST17,NIST,247.133,N/A,0,4,CC1C2CCC3(C=CC(=O)C(=C3C2OC1=O)C)C,1,198.115,specs_ms.mgf,CCMSLIB00003621870,606658,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
7295,M+2H],53849,1,.beta.-Nicotinamide adenine dinucleotide,Isolated,NIST,0,spectra/specs_ms.mgf7295,"InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)",N/A,HCD,Positive,ESI,332.562,lib-00036.mgf,Bronze,3,0.952624,0.36706,331.555,1,NIST14,NIST,332.562,N/A,0,6,N/A,2,332.562,specs_ms.mgf,CCMSLIB00000282846,6810000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,7295,
7542,M+H,713951,1,.delta.-Dodecalactone,Isolated,NIST,0,spectra/specs_ms.mgf7542,"InChI=1S/C12H22O2/c1-2-3-4-5-6-8-11-9-7-10-12(13)14-11/h11H,2-10H2,1H3",N/A,HCD,Positive,ESI,199.169,lib-00052.mgf,Bronze,3,0.829321,120501,24.0002,1,NIST17,NIST,199.169,N/A,0,7,CCCCCCCC1CCCC(=O)O1,1,223.169,specs_ms.mgf,CCMSLIB00003666473,913654,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1430,M+H,3301948,1,.delta.-Nonalactone,Isolated,NIST,0,spectra/specs_ms.mgf1430,"InChI=1S/C9H16O2/c1-2-3-5-8-6-4-7-9(10)11-8/h8H,2-7H2,1H3",N/A,HCD,Positive,ESI,157.122,lib-00052.mgf,Bronze,3,0.851506,521922,82.0055,1,NIST17,NIST,157.122,N/A,0,4,CCCCC1CCCC(=O)O1,1,239.128,specs_ms.mgf,CCMSLIB00003576251,298022,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3639,M+H-H2O,710043,1,.delta.-Undecalactone,Isolated,NIST,0,spectra/specs_ms.mgf3639,"InChI=1S/C11H20O2/c1-2-3-4-5-7-10-8-6-9-11(12)13-10/h10H,2-9H2,1H3",N/A,HCD,Positive,ESI,167.143,lib-00052.mgf,Bronze,3,0.810632,83637.4,13.9794,1,NIST17,NIST,167.143,N/A,0,5,CCCCCCC1CCCC(=O)O1,1,181.122,specs_ms.mgf,CCMSLIB00003577433,966400,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
9028,M+H,91216954,1,.gamma.-Glutamyl-(S)-allyl-L-cysteine,Isolated,NIST,0,spectra/specs_ms.mgf9028,"InChI=1S/C11H18N2O5S/c1-2-5-19-6-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h2,7-8H,1,3-6,12H2,(H,13,14)(H,15,16)(H,17,18)/t7-,8-/m0/s1",N/A,HCD,Positive,ESI,291.101,lib-00052.mgf,Bronze,3,0.858504,158029,46.0025,1,NIST17,NIST,291.101,N/A,0,8,C=CCSCC(C(=O)O)NC(=O)CCC(C(=O)O)N,1,337.103,specs_ms.mgf,CCMSLIB00003667466,280757,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
3632,M+H,105215,1,.gamma.-Heptalactone,Isolated,NIST,0,spectra/specs_ms.mgf3632,"InChI=1S/C7H12O2/c1-2-3-6-4-5-7(8)9-6/h6H,2-5H2,1H3",N/A,HCD,Positive,ESI,129.091,lib-00052.mgf,Bronze,3,0.940962,387446,50.0158,1,NIST17,NIST,129.091,N/A,0,5,CCCC1CCC(=O)O1,1,179.107,specs_ms.mgf,CCMSLIB00003571712,299465,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1280,M+H,104610,1,.gamma.-Nonalactone,Isolated,NIST,0,spectra/specs_ms.mgf1280,"InChI=1S/C9H16O2/c1-2-3-4-5-8-6-7-9(10)11-8/h8H,2-7H2,1H3",N/A,HCD,Positive,ESI,157.122,lib-00052.mgf,Bronze,3,0.834702,318324,50.0158,1,NIST17,NIST,157.122,N/A,0,5,CCCCCC1CCC(=O)O1,1,207.138,specs_ms.mgf,CCMSLIB00003569845,618679,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
6717,[M+K]+,N/A,1,"[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1S,4aR,6aS,6bR,9S,10R,11R,12aR)-1,10,11-trihydroxy-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate",isolated,MoNA:VF-NPL-QEHF015844,0,spectra/specs_ms.mgf6717,"InChI=1S/C36H58O11/c1-31(2)11-13-36(30(45)47-29-26(42)25(41)24(40)20(16-37)46-29)14-12-34(5)18(23(36)28(31)44)7-8-22-32(3)15-19(39)27(43)33(4,17-38)21(32)9-10-35(22,34)6/h7,19-29,37-44H,8-17H2,1-6H3/t19-,20-,21?,22?,23?,24-,25+,26-,27+,28+,29+,32+,33-,34-,35-,36+/m1/s1",N/A,ESI-QFT,positive,N/A,705.361,lib-00029.mgf,Bronze,3,0.83054,220.652,0.15564,1,MONA,MoNA,705.361,N/A,0,26,N/A,1,705.205,specs_ms.mgf,CCMSLIB00004706907,386702,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
5187,M-H+2Na,1246341649,1,1-(10Z-Heptadecenoyl)-sn-glycero-3-phospho-(1'-rac-glycerol),Isolated,NIST,0,spectra/specs_ms.mgf5187,N/A,N/A,HCD,Positive,ESI,541.251,lib-00052.mgf,Bronze,3,0.863509,22167.5,11.9982,1,NIST17,NIST,541.251,N/A,0,8,N/A,1,529.253,specs_ms.mgf,CCMSLIB00003393562,991593,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
8842,M-H+2Na,1246341649,1,1-(10Z-Heptadecenoyl)-sn-glycero-3-phospho-(1'-rac-glycerol),Isolated,NIST,0,spectra/specs_ms.mgf8842,N/A,N/A,HCD,Positive,ESI,541.251,lib-00052.mgf,Bronze,3,0.863509,22167.8,11.9984,1,NIST17,NIST,541.251,N/A,0,8,N/A,1,529.253,specs_ms.mgf,CCMSLIB00003393562,991593,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
9737,M-H+2Na,1246341649,1,1-(10Z-Heptadecenoyl)-sn-glycero-3-phospho-(1'-rac-glycerol),Isolated,NIST,0,spectra/specs_ms.mgf9737,N/A,N/A,HCD,Positive,ESI,541.251,lib-00052.mgf,Bronze,3,0.877158,22181.1,12.0056,1,NIST17,NIST,541.251,N/A,0,8,N/A,1,529.246,specs_ms.mgf,CCMSLIB00003393562,892335,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
360,M+H,2478388,1,"1-(4-Hydroxy-3,5-dimethoxyphenyl)ethanone",Isolated,NIST,0,spectra/specs_ms.mgf360,N/A,N/A,IT-FT/ion trap with FTMS,Positive,ESI,197.081,lib-00036.mgf,Bronze,3,0.960614,477539,94.1138,1,NIST14,NIST,197.081,N/A,0,4,N/A,1,291.195,specs_ms.mgf,CCMSLIB00000293925,62800000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
361,M+H,2478388,1,"1-(4-Hydroxy-3,5-dimethoxyphenyl)ethanone",Isolated,NIST,0,spectra/specs_ms.mgf361,N/A,N/A,IT-FT/ion trap with FTMS,Positive,ESI,197.081,lib-00036.mgf,Bronze,3,0.960614,477539,94.1139,1,NIST14,NIST,197.081,N/A,0,4,N/A,1,291.195,specs_ms.mgf,CCMSLIB00000293925,62800000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
7384,M+H,19420565,1,1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine,Isolated,NIST,0,spectra/specs_ms.mgf7384,N/A,N/A,HCD,Positive,ESI,522.355,lib-00036.mgf,Bronze,3,0.855828,52671.8,27.5134,1,NIST14,NIST,522.355,N/A,0,6,N/A,1,494.842,specs_ms.mgf,CCMSLIB00000253258,2790000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
207,M+H,505-52-2,0,"1,11-Undecanedicarboxylic acid",Isolated,N/A,0,spectra/specs_ms.mgf207,"InChI=1S/C13H24O4/c14-12(15)10-8-6-4-2-1-3-5-7-9-11-13(16)17/h1-11H2,(H,14,15)(H,16,17)",N/A,LC-ESI-QTOF,Positive-10eV,LC-ESI,245.175,lib-00037.mgf,Bronze,3,0.941988,4013.75,0.98407,1,METLIN,Metlin,245.175,N/A,0,11,N/A,1,244.191,specs_ms.mgf,CCMSLIB00000530373,9460000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
155,M+H-H2O,505522,1,"1,11-Undecanedicarboxylic acid",Isolated,NIST,0,spectra/specs_ms.mgf155,N/A,N/A,HCD,Positive,ESI,227.164,lib-00048.mgf,Bronze,3,0.915792,4330.77,0.983795,1,NIST14,NIST,227.164,N/A,0,10,N/A,1,226.18,specs_ms.mgf,CCMSLIB00000303073,4760000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
1464,M+H-H2O,505522,1,"1,11-Undecanedicarboxylic acid",Isolated,NIST,0,spectra/specs_ms.mgf1464,N/A,N/A,HCD,Positive,ESI,227.164,lib-00036.mgf,Bronze,3,0.910013,74953.3,17.0267,1,NIST14,NIST,227.164,N/A,0,9,N/A,1,244.191,specs_ms.mgf,CCMSLIB00000303074,1600000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
5031,M+H-H2O,505522,1,"1,11-Undecanedicarboxylic acid",Isolated,NIST,0,spectra/specs_ms.mgf5031,N/A,N/A,HCD,Positive,ESI,227.164,lib-00048.mgf,Bronze,3,0.915792,4330.36,0.983704,1,NIST14,NIST,227.164,N/A,0,10,N/A,1,226.18,specs_ms.mgf,CCMSLIB00000303073,4760000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
4587,M+H,89019636,1,"1,2-Bis(heptanoylthio) glycerophosphocholine",Isolated,NIST,0,spectra/specs_ms.mgf4587,N/A,N/A,HCD,Positive,ESI,514.242,lib-00036.mgf,Bronze,3,0.967087,11903.4,6.12122,1,NIST14,NIST,514.242,N/A,0,4,N/A,1,520.363,specs_ms.mgf,CCMSLIB00000323696,11300000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
4718,M+H,89019636,1,"1,2-Bis(heptanoylthio) glycerophosphocholine",Isolated,NIST,0,spectra/specs_ms.mgf4718,N/A,N/A,HCD,Positive,ESI,514.242,lib-00036.mgf,Bronze,3,0.978575,128575,66.1189,1,NIST14,NIST,514.242,N/A,0,5,N/A,1,580.361,specs_ms.mgf,CCMSLIB00000323696,5330000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
4741,M+H,89019636,1,"1,2-Bis(heptanoylthio) glycerophosphocholine",Isolated,NIST,0,spectra/specs_ms.mgf4741,N/A,N/A,HCD,Positive,ESI,514.242,lib-00036.mgf,Bronze,3,0.985522,159682,82.1153,1,NIST14,NIST,514.242,N/A,0,5,N/A,1,596.357,specs_ms.mgf,CCMSLIB00000323696,18200000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
7426,M+H,89019636,1,"1,2-Bis(heptanoylthio) glycerophosphocholine",Isolated,NIST,0,spectra/specs_ms.mgf7426,N/A,N/A,HCD,Positive,ESI,514.242,lib-00036.mgf,Bronze,3,0.932495,104326,53.6486,1,NIST14,NIST,514.242,N/A,0,4,N/A,1,567.891,specs_ms.mgf,CCMSLIB00000323696,4270000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
8209,M+H,89019636,1,"1,2-Bis(heptanoylthio) glycerophosphocholine",Isolated,NIST,0,spectra/specs_ms.mgf8209,N/A,N/A,HCD,Positive,ESI,514.242,lib-00036.mgf,Bronze,3,0.981808,42625.6,21.9199,1,NIST14,NIST,514.242,N/A,0,5,N/A,1,492.322,specs_ms.mgf,CCMSLIB00000323696,1050000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
8995,M+H,89019636,1,"1,2-Bis(heptanoylthio) glycerophosphocholine",Isolated,NIST,0,spectra/specs_ms.mgf8995,N/A,N/A,HCD,Positive,ESI,514.242,lib-00036.mgf,Bronze,3,0.932495,104322,53.647,1,NIST14,NIST,514.242,N/A,0,4,N/A,1,567.889,specs_ms.mgf,CCMSLIB00000323696,4270000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
9661,M+H,89019636,1,"1,2-Bis(heptanoylthio) glycerophosphocholine",Isolated,NIST,0,spectra/specs_ms.mgf9661,N/A,N/A,HCD,Positive,ESI,514.242,lib-00036.mgf,Bronze,3,0.921014,50449.4,25.9432,1,NIST14,NIST,514.242,N/A,0,4,N/A,1,488.299,specs_ms.mgf,CCMSLIB00000323696,204657,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
9792,M+H,89019636,1,"1,2-Bis(heptanoylthio) glycerophosphocholine",Isolated,NIST,0,spectra/specs_ms.mgf9792,N/A,N/A,HCD,Positive,ESI,514.242,lib-00036.mgf,Bronze,3,0.974239,143997,74.0491,1,NIST14,NIST,514.242,N/A,0,5,N/A,1,588.291,specs_ms.mgf,CCMSLIB00000323696,1280000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
9076,M+H,2701191,1,"1,2-Di-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine",Isolated,NIST,0,spectra/specs_ms.mgf9076,N/A,N/A,HCD,Positive,ESI,778.538,lib-00036.mgf,Bronze,3,0.838227,3793.32,2.95325,1,NIST14,NIST,778.538,N/A,0,4,N/A,1,781.491,specs_ms.mgf,CCMSLIB00000253617,2570000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
4984,M+H,37070487,1,"1,2-Dibehenoyl-sn-glycero-3-phosphocholine",Isolated,NIST,0,spectra/specs_ms.mgf4984,N/A,N/A,HCD,Positive,ESI,902.757,lib-00036.mgf,Bronze,3,0.881675,40637.1,36.6854,1,NIST14,NIST,902.757,N/A,0,5,N/A,1,866.072,specs_ms.mgf,CCMSLIB00000300544,607536,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
4999,M+H,37070487,1,"1,2-Dibehenoyl-sn-glycero-3-phosphocholine",Isolated,NIST,0,spectra/specs_ms.mgf4999,N/A,N/A,HCD,Positive,ESI,902.757,lib-00036.mgf,Bronze,3,0.9448,78968.6,71.2895,1,NIST14,NIST,902.757,N/A,0,5,N/A,1,974.047,specs_ms.mgf,CCMSLIB00000300544,1530000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
9448,M+H,37070487,1,"1,2-Dibehenoyl-sn-glycero-3-phosphocholine",Isolated,NIST,0,spectra/specs_ms.mgf9448,N/A,N/A,HCD,Positive,ESI,902.757,lib-00036.mgf,Bronze,3,0.9448,78968.8,71.2897,1,NIST14,NIST,902.757,N/A,0,5,N/A,1,974.047,specs_ms.mgf,CCMSLIB00000300544,1530000,UPDATE-SINGLE-ANNOTATED-BRONZE,,specs_ms.mgf,,
