microbe,category,estimate,statistic,p.value,parameter,conf.low,conf.high,method,alternative,FDR
1626;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Amino.acids..peptides..and.analogues,0.9421881501910424,7.952955427698148,4.556100804982947e-5,8,0.7683927373383156,0.9865606117452532,Pearson's product-moment correlation,two.sided,0.0035040557100141576
1852;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter,Amino.acids..peptides..and.analogues,-0.3061142967474417,-0.9094818687676133,0.3896736353241964,8,-0.7845318095096233,0.400751984129146,Pearson's product-moment correlation,two.sided,0.6145232105934856
2321;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Maribacter,Amino.acids..peptides..and.analogues,0.9292406091129829,7.1135753151786485,1.0063571233077206e-4,8,0.7220915169609852,0.9834661271458653,Pearson's product-moment correlation,two.sided,0.005399166015952408
2568;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae,Amino.acids..peptides..and.analogues,-0.24404455442404943,-0.7117837152009604,0.496827225246256,8,-0.7573056405098395,0.4555856038357271,Pearson's product-moment correlation,two.sided,0.6869253646262319
2666;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Amino.acids..peptides..and.analogues,-0.47679958990665383,-1.5342143739002756,0.16352184770422018,8,-0.8509622807231904,0.2183880038816171,Pearson's product-moment correlation,two.sided,0.43255299086976423
2682;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Amino.acids..peptides..and.analogues,-0.16978652671259647,-0.48730405085450507,0.6391148065658466,8,-0.7222073696138485,0.5148816881722766,Pearson's product-moment correlation,two.sided,0.7870322072120906
2713;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudophaeobacter,Amino.acids..peptides..and.analogues,-0.09178034269488072,-0.2606943293232912,0.8009131780719007,8,-0.6819959277889652,0.5708328573273879,Pearson's product-moment correlation,two.sided,0.8787295841285584
2747;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus,Amino.acids..peptides..and.analogues,0.12931139348416087,0.36884465948142814,0.7218140310982151,8,-0.5446599514631837,0.701798745850692,Pearson's product-moment correlation,two.sided,0.8540624759567692
3023;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Amino.acids..peptides..and.analogues,-0.4753391949189911,-1.5281407921907901,0.16499945859172033,8,-0.8504405076049472,0.220185579851476,Pearson's product-moment correlation,two.sided,0.4335078943124081
3263;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Amino.acids..peptides..and.analogues,-0.24740131655126094,-0.7222077985728798,0.4907357182258689,8,-0.7588251398512551,0.4527500253642215,Pearson's product-moment correlation,two.sided,0.6855519931043063
3349;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Amino.acids..peptides..and.analogues,0.8562996640743763,4.689405974575469,0.0015627282635223144,8,0.4918580195275084,0.9654206107851425,Pearson's product-moment correlation,two.sided,0.03479126607736521
3399;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Amino.acids..peptides..and.analogues,-0.2800108207961569,-0.8249925047367773,0.43328477652265973,8,-0.7733022507665278,0.42444628345567237,Pearson's product-moment correlation,two.sided,0.651081564721439
3485;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;OM43 clade,Amino.acids..peptides..and.analogues,-0.4945334805921199,-1.6093172677079146,0.146213287358216,8,-0.8572398931945194,0.19617657093171584,Pearson's product-moment correlation,two.sided,0.42020165353910166
376;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Amino.acids..peptides..and.analogues,-0.15567416592928107,-0.4457473804618584,0.6675961855050356,8,-0.7151991169152339,0.5254554659708158,Pearson's product-moment correlation,two.sided,0.8138132174888475
3835;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Amino.acids..peptides..and.analogues,-0.384205862731591,-1.1770390299244617,0.273010203424319,8,-0.8163516952754553,0.3237335675920776,Pearson's product-moment correlation,two.sided,0.5421751927159011
3841;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,Amino.acids..peptides..and.analogues,-0.07002819296255089,-0.19855709563749632,0.8475623395558168,8,-0.6701083493756236,0.5854097555543923,Pearson's product-moment correlation,two.sided,0.9068815105737839
4056;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter,Amino.acids..peptides..and.analogues,-0.14219174334058654,-0.40630741965590905,0.6951684875225246,8,-0.7083969238598725,0.535364487565382,Pearson's product-moment correlation,two.sided,0.836575448711317
4061;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Amino.acids..peptides..and.analogues,-0.3061142967474417,-0.9094818687676133,0.3896736353241964,8,-0.7845318095096233,0.400751984129146,Pearson's product-moment correlation,two.sided,0.6145232105934856
45;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter,Amino.acids..peptides..and.analogues,-0.174061933407482,-0.4999534293786411,0.6305674360433436,8,-0.7243083998992178,0.5116366603889195,Pearson's product-moment correlation,two.sided,0.7821994881124175
4531;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Amino.acids..peptides..and.analogues,-0.24713501888329428,-0.721379833187246,0.4912177945264101,8,-0.7587047983517504,0.45297549502337986,Pearson's product-moment correlation,two.sided,0.6855519931043063
4616;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Litorimonas;uncultured marine bacterium,Amino.acids..peptides..and.analogues,0.9205234156724659,6.664236999115851,1.5845331616710554e-4,8,0.6919297267026135,0.9813647112726459,Pearson's product-moment correlation,two.sided,0.005802405817186748
484;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Amino.acids..peptides..and.analogues,-0.16978652671259647,-0.48730405085450507,0.6391148065658466,8,-0.7222073696138485,0.5148816881722766,Pearson's product-moment correlation,two.sided,0.7870322072120906
493;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Amino.acids..peptides..and.analogues,0.4815963095070338,1.55427963849631,0.1587246241033907,8,-0.21245041822183586,0.8526708824481248,Pearson's product-moment correlation,two.sided,0.43177180704652257
4940;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella,Amino.acids..peptides..and.analogues,-0.10907392078724307,-0.310359351409689,0.7642192360485025,8,-0.6912294774584583,0.5589378916076786,Pearson's product-moment correlation,two.sided,0.8712526534483764
592;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Amino.acids..peptides..and.analogues,0.5808407968465843,2.0182201384550127,0.07827433406352226,8,-0.07691388284660199,0.8863263471244597,Pearson's product-moment correlation,two.sided,0.3199038000856997
5936;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,Amino.acids..peptides..and.analogues,-0.12800604281026853,-0.36505896208008076,0.7245300192835019,8,-0.7011245307382606,0.5455928425852434,Pearson's product-moment correlation,two.sided,0.8560787658014563
6007;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Loktanella;Thalassobium sp. R2A62,Amino.acids..peptides..and.analogues,0.2704062549121179,0.7944194417546915,0.44987305659028176,8,-0.43292818613321377,0.769091044251959,Pearson's product-moment correlation,two.sided,0.6663770835100243
6323;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Amino.acids..peptides..and.analogues,0.6494958562075297,2.416012546721549,0.04211126880602094,8,0.03361679834293414,0.9078615508188816,Pearson's product-moment correlation,two.sided,0.2581294635415776
6355;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Amino.acids..peptides..and.analogues,-0.1601909521450099,-0.4590161483920039,0.6584368075285942,8,-0.7174544804291012,0.5220939744265877,Pearson's product-moment correlation,two.sided,0.8073007814046242
641;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Amino.acids..peptides..and.analogues,-0.16978652671259647,-0.48730405085450507,0.6391148065658466,8,-0.7222073696138485,0.5148816881722766,Pearson's product-moment correlation,two.sided,0.7870322072120906
6637;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Nereida,Amino.acids..peptides..and.analogues,-0.3061142967474417,-0.9094818687676133,0.3896736353241964,8,-0.7845318095096233,0.400751984129146,Pearson's product-moment correlation,two.sided,0.6145232105934856
6889;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;uncultured Thalassobacter sp.,Amino.acids..peptides..and.analogues,-0.30237888984259426,-0.897259325242975,0.39577926062294944,8,-0.7829438717876763,0.4042016195166524,Pearson's product-moment correlation,two.sided,0.621204553779249
6896;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,Amino.acids..peptides..and.analogues,-0.1697865267125965,-0.4873040508545052,0.6391148065658465,8,-0.7222073696138485,0.5148816881722766,Pearson's product-moment correlation,two.sided,0.7870322072120906
7037;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter 4,Amino.acids..peptides..and.analogues,0.7985354081463151,3.7521510317577005,0.005606941166921214,8,0.3397062312480498,0.9503471957945557,Pearson's product-moment correlation,two.sided,0.07529320995579916
7259;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Umboniibacter;uncultured bacterium,Amino.acids..peptides..and.analogues,-0.24544818452868303,-0.7161392078286585,0.49427615959053717,8,-0.7579416959339798,0.4544016313082723,Pearson's product-moment correlation,two.sided,0.6866299359829138
7309;Bacteria;Proteobacteria;Alphaproteobacteria,Amino.acids..peptides..and.analogues,-0.0700281929625509,-0.19855709563749635,0.8475623395558168,8,-0.6701083493756236,0.5854097555543923,Pearson's product-moment correlation,two.sided,0.9068815105737839
7316;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter,Amino.acids..peptides..and.analogues,-0.3061142967474417,-0.9094818687676133,0.3896736353241964,8,-0.7845318095096233,0.400751984129146,Pearson's product-moment correlation,two.sided,0.6145232105934856
7920;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Amino.acids..peptides..and.analogues,-0.24927752890113997,-0.7280462216942076,0.487344988850805,8,-0.7596720227678756,0.45115892672460983,Pearson's product-moment correlation,two.sided,0.6837377455518757
7937;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Amino.acids..peptides..and.analogues,0.59529603202903,2.0955045468426188,0.0694212461293443,8,-0.054912090900083955,0.890973104950101,Pearson's product-moment correlation,two.sided,0.3130433974400582
8570;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;uncultured Thalassobacter sp.,Amino.acids..peptides..and.analogues,-0.16978652671259647,-0.48730405085450507,0.6391148065658466,8,-0.7222073696138485,0.5148816881722766,Pearson's product-moment correlation,two.sided,0.7870322072120906
8702;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Amino.acids..peptides..and.analogues,-0.32946001557694643,-0.98695585555789,0.35257016312279155,8,-0.7943160277683546,0.3787284640885229,Pearson's product-moment correlation,two.sided,0.5956268660659625
8714;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Amino.acids..peptides..and.analogues,0.3270627994611652,0.9789108386468776,0.35629499308500984,8,-0.3810274756052686,0.7933223402305384,Pearson's product-moment correlation,two.sided,0.5956268660659625
8819;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Amino.acids..peptides..and.analogues,0.6557635013732375,2.4567707005583554,0.03951725754962172,8,0.044518098084485265,0.9097618984876555,Pearson's product-moment correlation,two.sided,0.24931943927038133
9037;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas,Amino.acids..peptides..and.analogues,-0.03387359535536498,-0.09586400986461134,0.9259864737659234,8,-0.6496444691602133,0.6087356401163386,Pearson's product-moment correlation,two.sided,0.9588550266902952
9404;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Amino.acids..peptides..and.analogues,0.6557635013732374,2.4567707005583546,0.03951725754962178,8,0.044518098084485154,0.9097618984876555,Pearson's product-moment correlation,two.sided,0.24931943927038133
1036;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Amino.acids.and.derivatives,-0.32723279952413725,-0.9794806559408857,0.35603019548335074,8,-0.7933928901331193,0.3808647277384313,Pearson's product-moment correlation,two.sided,0.5956268660659625
1503;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Amino.acids.and.derivatives,-0.15382145409794631,-0.4403130892847636,0.6713647499645363,8,-0.7142706212058175,0.5268281721856307,Pearson's product-moment correlation,two.sided,0.8172296093093492
1626;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Amino.acids.and.derivatives,0.920372713107134,6.6570988454394735,1.596288334062816e-4,8,0.6914152141778784,0.9813282536384409,Pearson's product-moment correlation,two.sided,0.005802405817186748
1852;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter,Amino.acids.and.derivatives,-0.31725931057707624,-0.9462280933112286,0.3717317159353018,8,-0.7892326050655544,0.39033910124848775,Pearson's product-moment correlation,two.sided,0.6047789070793563
2321;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Maribacter,Amino.acids.and.derivatives,0.9308001128412138,7.202446978435857,9.222982880179387e-5,8,0.7275717992019062,0.9838405362234285,Pearson's product-moment correlation,two.sided,0.005399166015952408
2568;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae,Amino.acids.and.derivatives,-0.2114763641578146,-0.6119867197946929,0.5575349344616123,8,-0.7422687749315937,0.4823792554402968,Pearson's product-moment correlation,two.sided,0.7259066067919863
2666;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Amino.acids.and.derivatives,-0.4829667176743189,-1.560045427137917,0.15736983669465596,8,-0.8531575712853681,0.21074460295323924,Pearson's product-moment correlation,two.sided,0.43177180704652257
2682;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Amino.acids.and.derivatives,-0.12400689565497135,-0.3534727979521901,0.7328680042400895,8,-0.6990525676178936,0.5484405474025106,Pearson's product-moment correlation,two.sided,0.8563623364462923
2713;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudophaeobacter,Amino.acids.and.derivatives,-0.1821670170062239,-0.5240141451632341,0.6144722637205822,8,-0.7282635656307391,0.5054307470488707,Pearson's product-moment correlation,two.sided,0.7633532086749083
2747;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus,Amino.acids.and.derivatives,0.03458650135235289,0.09788396176774537,0.9244324673908538,8,-0.6082861862931096,0.6500567938861859,Pearson's product-moment correlation,two.sided,0.9584189551625765
3023;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Amino.acids.and.derivatives,-0.4824594025056061,-1.5579092367961476,0.157870553073377,8,-0.8529774777024756,0.21137657628599746,Pearson's product-moment correlation,two.sided,0.43177180704652257
3263;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Amino.acids.and.derivatives,-0.21231781806357064,-0.6145364977588393,0.55593122996257,8,-0.7426641232127963,0.4817029588700888,Pearson's product-moment correlation,two.sided,0.7259066067919863
3349;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Amino.acids.and.derivatives,0.8598728064174481,4.764050688804208,0.001419402917746322,8,0.5020622982123337,0.9663296506635775,Pearson's product-moment correlation,two.sided,0.03254690253386685
3399;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Amino.acids.and.derivatives,-0.246769674940603,-0.7202441990460062,0.49187950332661223,8,-0.7585396404212905,0.45328467981103066,Pearson's product-moment correlation,two.sided,0.6855519931043063
3485;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;OM43 clade,Amino.acids.and.derivatives,-0.5575161546774566,-1.8994919607529197,0.09404145319858014,8,-0.8786964294851937,0.11111421777511103,Pearson's product-moment correlation,two.sided,0.3462589032458571
376;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Amino.acids.and.derivatives,-0.1018738759274226,-0.2896497883326662,0.779449322170387,8,-0.6874081204667055,0.5639238970132512,Pearson's product-moment correlation,two.sided,0.8721619182461298
