microbe,category,estimate,statistic,p.value,parameter,conf.low,conf.high,method,alternative,FDR
3485;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;OM43 clade,Amino.acids..peptides..and.analogues,-0.3140062137021632,-0.935458305541349,0.3769258842490908,8,-0.7878661912928906,0.3933973221429567,Pearson's product-moment correlation,two.sided,0.5075037798639545
376;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Amino.acids..peptides..and.analogues,-0.23962942988034572,-0.6981143404296826,0.5048878904011114,8,-0.7552985564612458,0.4592937260655193,Pearson's product-moment correlation,two.sided,0.6247573348398873
4056;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter,Amino.acids..peptides..and.analogues,-0.223391350871324,-0.6482276225897976,0.5349962820224025,8,-0.7478326880041593,0.47272520007341245,Pearson's product-moment correlation,two.sided,0.6506245107175669
45;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter,Amino.acids..peptides..and.analogues,0.03582368907195989,0.10138977337455776,0.921736170548862,8,-0.6075052176186682,0.6507714891769392,Pearson's product-moment correlation,two.sided,0.9534093436256404
4531;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Amino.acids..peptides..and.analogues,-0.35510280389283666,-1.0744042774705571,0.3139755716907768,8,-0.8047920386481635,0.3535769641639211,Pearson's product-moment correlation,two.sided,0.4506426035307976
4616;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Litorimonas;uncultured marine bacterium,Amino.acids..peptides..and.analogues,0.8804111638942684,5.251202962419815,7.727055100790802e-4,8,0.5627142885525024,0.9715037611199432,Pearson's product-moment correlation,two.sided,0.012137915720825551
493;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Amino.acids..peptides..and.analogues,0.35397456640071756,1.0705007862211766,0.31562499989166665,8,-0.35470556510169493,0.8043369304105346,Pearson's product-moment correlation,two.sided,0.45243583634660955
4940;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella,Amino.acids..peptides..and.analogues,0.0961189861277201,0.2731301809700249,0.7916715384846955,8,-0.5678745370079272,0.6843302741634525,Pearson's product-moment correlation,two.sided,0.8626016474240757
592;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Amino.acids..peptides..and.analogues,0.44875989438732783,1.420333791260008,0.19328816441900412,8,-0.25209654495952527,0.8408134786174911,Pearson's product-moment correlation,two.sided,0.3334092791282468
5936;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,Amino.acids..peptides..and.analogues,0.052775924280211106,0.14948117575081923,0.8848736838677609,8,-0.5966774362442222,0.6604558641392126,Pearson's product-moment correlation,two.sided,0.9240924621001271
6323;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Amino.acids..peptides..and.analogues,0.5386284074944819,1.8081811998536523,0.10819119706746305,8,-0.13769505027290818,0.8723952751686014,Pearson's product-moment correlation,two.sided,0.2542962150220839
6355;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Amino.acids..peptides..and.analogues,-0.24501238649884047,-0.7147864063785301,0.4950676136823291,8,-0.7577443181762633,0.45476949508139025,Pearson's product-moment correlation,two.sided,0.6167150713995451
6889;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;uncultured Thalassobacter sp.,Amino.acids..peptides..and.analogues,-0.472026532837767,-1.5144241852632325,0.16838073030187223,8,-0.8492542104856693,0.2242456448627671,Pearson's product-moment correlation,two.sided,0.30965626987222356
7037;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter 4,Amino.acids..peptides..and.analogues,0.8838696861741059,5.344843631479355,6.901082564293623e-4,8,0.5732756324354111,0.9723665891807518,Pearson's product-moment correlation,two.sided,0.011311774464081286
7259;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Umboniibacter;uncultured bacterium,Amino.acids..peptides..and.analogues,-0.3484317851477315,-1.0514008501010028,0.3237938749873365,8,-0.8020933827671768,0.3602202983986017,Pearson's product-moment correlation,two.sided,0.46006391031492166
7920;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Amino.acids..peptides..and.analogues,-0.3668333254350363,-1.115313534645912,0.29709566700387463,8,-0.8094927723870257,0.34171912748202693,Pearson's product-moment correlation,two.sided,0.4330092775533276
8714;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Amino.acids..peptides..and.analogues,0.5025154941507303,1.643974933214122,0.13880352601298412,8,-0.18594242701194988,0.8600306891278154,Pearson's product-moment correlation,two.sided,0.2808116481535599
9037;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas,Amino.acids..peptides..and.analogues,0.1707839151458978,0.490252397647503,0.6371173657019098,8,-0.5141264224039782,0.7226984219471552,Pearson's product-moment correlation,two.sided,0.7353950911923869
1503;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Amino.acids.and.derivatives,-0.013865065700968796,-0.03922009793293688,0.9696759987148118,8,-0.6379224245145494,0.6211840534627503,Pearson's product-moment correlation,two.sided,0.9827092782674303
1626;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Amino.acids.and.derivatives,0.9447358984660603,8.15086198061104,3.816402048687609e-5,8,0.7777230305485014,0.9871658029737482,Pearson's product-moment correlation,two.sided,0.0016601348911791098
2321;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Maribacter,Amino.acids.and.derivatives,0.918268085134791,6.5593981996156705,1.7672590587146614e-4,8,0.6842540073347496,0.9808186485289396,Pearson's product-moment correlation,two.sided,0.004996924988515705
2568;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae,Amino.acids.and.derivatives,-0.30283078375232314,-0.898735521412162,0.39503819035804855,8,-0.7831363074050797,0.40378536307641444,Pearson's product-moment correlation,two.sided,0.5195211549941313
2666;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Amino.acids.and.derivatives,-0.42490530240704616,-1.32762206334736,0.22093508513572138,8,-0.8319568848801794,0.279494630764042,Pearson's product-moment correlation,two.sided,0.36283175830030895
2713;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudophaeobacter,Amino.acids.and.derivatives,-0.038441265533716254,-0.10880874288820166,0.916033884295171,8,-0.6522800204757969,0.6058487755445183,Pearson's product-moment correlation,two.sided,0.9496189946267996
2747;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus,Amino.acids.and.derivatives,0.20446520006007043,0.5907961762882714,0.570966496507431,8,-0.48798231769335526,0.7389602238372434,Pearson's product-moment correlation,two.sided,0.6877136395632636
3023;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Amino.acids.and.derivatives,-0.42297145614040615,-1.3202595303863258,0.22326988876524234,8,-0.8312296914618201,0.28166658630208713,Pearson's product-moment correlation,two.sided,0.36385914148917736
3263;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Amino.acids.and.derivatives,-0.3120415763369362,-0.9289718662145043,0.38007996625981577,8,-0.7870387094560627,0.395236717169132,Pearson's product-moment correlation,two.sided,0.5095046335858087
3349;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Amino.acids.and.derivatives,0.8594492074224916,4.755064360755597,0.001435874684237609,8,0.5008473445659645,0.9662220218989693,Pearson's product-moment correlation,two.sided,0.018883421719450417
3399;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Amino.acids.and.derivatives,-0.2457646345066413,-0.7171218193106135,0.4937017924375796,8,-0.7580849608497281,0.4541343613697817,Pearson's product-moment correlation,two.sided,0.6167150713995451
3485;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;OM43 clade,Amino.acids.and.derivatives,-0.41399832300789635,-1.286381242636262,0.2342864925288682,8,-0.8278371008759203,0.291650947856124,Pearson's product-moment correlation,two.sided,0.37373487031050767
376;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Amino.acids.and.derivatives,-0.1777202907321891,-0.5108002991640206,0.6232848102782351,8,-0.726098121566876,0.508844354202074,Pearson's product-moment correlation,two.sided,0.7267372375512205
4056;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter,Amino.acids.and.derivatives,-0.1627367900106163,-0.46650792671562596,0.6532921009432389,8,-0.7187205643008174,0.5201899188813577,Pearson's product-moment correlation,two.sided,0.747847536606076
45;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter,Amino.acids.and.derivatives,-0.09549491385026611,-0.2713404527585044,0.7929994482255911,8,-0.6839952415738497,0.5683011219174239,Pearson's product-moment correlation,two.sided,0.8632169162109177
4531;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Amino.acids.and.derivatives,-0.31121392991605656,-0.9262432718795275,0.3814125506022016,8,-0.7866896022011225,0.3960099081957842,Pearson's product-moment correlation,two.sided,0.5098173481073325
4616;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Litorimonas;uncultured marine bacterium,Amino.acids.and.derivatives,0.9087419628418327,6.158520677985191,2.714510249886936e-4,8,0.6523952348516785,0.9785012923047531,Pearson's product-moment correlation,two.sided,0.0066741545491785315
493;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Amino.acids.and.derivatives,0.42090015986791385,1.312398061157698,0.22578616540926147,8,-0.28398493408423253,0.8304492594005379,Pearson's product-moment correlation,two.sided,0.36690251879004987
4940;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella,Amino.acids.and.derivatives,-0.0335860539017971,-0.09504932991151685,0.9266133262927778,8,-0.6494780607036214,0.6089168048706443,Pearson's product-moment correlation,two.sided,0.9562040803258501
592;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Amino.acids.and.derivatives,0.5155689216988428,1.7018758662660296,0.12719119997770761,8,-0.16887775981796932,0.8645489982262222,Pearson's product-moment correlation,two.sided,0.2709100700090156
5936;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;Neptuniibacter,Amino.acids.and.derivatives,-0.07020087163713547,-0.19904912850912038,0.8471901484999197,8,-0.670203946417298,0.585295682332834,Pearson's product-moment correlation,two.sided,0.8971648482709823
6323;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Amino.acids.and.derivatives,0.6238547901571481,2.2577567244642522,0.053910769402229254,8,-0.009505049985468937,0.8999750468658221,Pearson's product-moment correlation,two.sided,0.1782838602161441
6355;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Amino.acids.and.derivatives,-0.18273480297890501,-0.5257037464620177,0.6133501843773109,8,-0.7285392802449839,0.5049933211414275,Pearson's product-moment correlation,two.sided,0.7187043622607272
6889;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;uncultured Thalassobacter sp.,Amino.acids.and.derivatives,-0.38054779679292056,-1.1639238859289522,0.27799043037116683,8,-0.8149174998119211,0.3275637217174111,Pearson's product-moment correlation,two.sided,0.41533312648585163
7037;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter 4,Amino.acids.and.derivatives,0.8330650935719056,4.259527320900527,0.0027631629164603625,8,0.4278595561659834,0.9594440798776535,Pearson's product-moment correlation,two.sided,0.028338116795777336
7259;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Umboniibacter;uncultured bacterium,Amino.acids.and.derivatives,-0.30642895443067564,-0.9105135580431708,0.3891614168362969,8,-0.7846652859280614,0.40046048070145873,Pearson's product-moment correlation,two.sided,0.51658149320181
7920;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Amino.acids.and.derivatives,-0.3193321729141212,-0.9531099016935229,0.3684405876913749,8,-0.7901008483787693,0.3883822340657013,Pearson's product-moment correlation,two.sided,0.4996478473368645
8714;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Amino.acids.and.derivatives,0.39014539230573037,1.1984728738253465,0.2650283964689777,8,-0.31746480376644787,0.8186690732773254,Pearson's product-moment correlation,two.sided,0.40234512269317285
9037;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas,Amino.acids.and.derivatives,0.05300305405988833,0.15012630080139924,0.8843809953109688,8,-0.5965307398764664,0.6605842593640314,Pearson's product-moment correlation,two.sided,0.9240924621001271
1503;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Aminoimidazoles,-0.44960392454666537,-1.423681182070238,0.19234909147923102,8,-0.8411230472216643,0.25110611012523504,Pearson's product-moment correlation,two.sided,0.3334092791282468
1626;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Winogradskyella,Aminoimidazoles,0.5815410024504102,2.0218952463537514,0.0778295236195529,8,-0.07586268708390755,0.88655286105445,Pearson's product-moment correlation,two.sided,0.2146955883261325
2321;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Maribacter,Aminoimidazoles,0.6795951035490144,2.620253818156398,0.030638387078146628,8,0.08734139624499179,0.9168917298586687,Pearson's product-moment correlation,two.sided,0.12953657292929538
2568;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae,Aminoimidazoles,0.08401158616996157,0.23846367118113748,0.8175162482369771,8,-0.5760873769125738,0.6777857941306481,Pearson's product-moment correlation,two.sided,0.8784461240159877
2666;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Aminoimidazoles,-0.554451455396082,-1.8843970891170714,0.09625224957222916,8,-0.8776815632367359,0.11549319981586982,Pearson's product-moment correlation,two.sided,0.23512158588810192
2713;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudophaeobacter,Aminoimidazoles,-0.4826617495815445,-1.558761029646968,0.15767072298434395,8,-0.8530493201755943,0.21112457774647372,Pearson's product-moment correlation,two.sided,0.30086739926309897
2747;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus,Aminoimidazoles,-0.42737903564970753,-1.3370724159755631,0.21796887279251909,8,-0.8328850604709375,0.2767057646879446,Pearson's product-moment correlation,two.sided,0.35988729215815923
3023;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas,Aminoimidazoles,-0.5598857636949823,-1.9112403805605744,0.09235446192330515,8,-0.8794791335198073,0.10771052026310164,Pearson's product-moment correlation,two.sided,0.23109047883906667
3263;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas,Aminoimidazoles,0.05764464025344848,0.16331523033496786,0.8743205251642354,8,-0.5935233414715513,0.663200361034335,Pearson's product-moment correlation,two.sided,0.9181583230833334
3349;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae,Aminoimidazoles,0.577826402111642,2.0024755909522507,0.08020801493367576,8,-0.08142265824548783,0.8853495292667164,Pearson's product-moment correlation,two.sided,0.21964955179173676
3399;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Aminoimidazoles,-0.11682414536673154,-0.3327067524080784,0.7479064689763734,8,-0.6953067707261312,0.553516357598157,Pearson's product-moment correlation,two.sided,0.8217217492732818
3485;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;OM43 clade,Aminoimidazoles,-0.8122309107299657,-3.9382718383866724,0.004306336508578773,8,-0.9539866065608269,-0.37373175735967223,Pearson's product-moment correlation,two.sided,0.0363467656059895
376;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae,Aminoimidazoles,0.2989488482254155,0.8860760537062503,0.4014260258696588,8,-0.4073516465292936,0.781480209845907,Pearson's product-moment correlation,two.sided,0.5242642439475568
